Step,TotEng
14400.0,-2655.6982
14500.0,-2654.8934
14600.0,-2653.5733
14700.0,-2653.863
14800.0,-2657.255
14900.0,-2654.6465
15000.0,-2656.1475
15100.0,-2654.714
15200.0,-2654.1334
15300.0,-2655.6648
15400.0,-2654.7454
15500.0,-2653.0802
15600.0,-2654.317
15700.0,-2654.9785
15800.0,-2653.2983
15900.0,-2655.3064
16000.0,-2655.5959
16100.0,-2654.9172
16200.0,-2654.3428
16300.0,-2654.0024
16400.0,-2655.1525
16500.0,-2653.1812
16600.0,-2653.941
16700.0,-2654.1483
16800.0,-2655.4629
16900.0,-2655.6949
17000.0,-2656.1326
17100.0,-2655.9914
17200.0,-2654.1775
17300.0,-2654.6772
17400.0,-2654.7539
17500.0,-2654.4118
17600.0,-2655.5738
17700.0,-2654.5309
17800.0,-2655.5901
17900.0,-2656.0315
18000.0,-2655.024
18100.0,-2653.8664
18200.0,-2654.1681
18300.0,-2654.4801
18400.0,-2653.185
18500.0,-2655.5739
18600.0,-2654.9091
18700.0,-2654.6479
18800.0,-2654.8246
18900.0,-2654.3841
19000.0,-2656.4597
19100.0,-2655.0044
19200.0,-2655.0074
19300.0,-2653.6946
19400.0,-2655.1979
19500.0,-2654.0474
19600.0,-2654.6563
19700.0,-2654.3982
19800.0,-2656.1324
19900.0,-2654.6061
20000.0,-2655.8006
20100.0,-2654.8417
20200.0,-2654.5187
20300.0,-2652.1677
20400.0,-2654.6669
20500.0,-2655.1927
20600.0,-2654.9583
20700.0,-2653.9727
20800.0,-2653.9773
20900.0,-2655.0722
21000.0,-2653.9856
21100.0,-2654.5286
21200.0,-2655.552
21300.0,-2654.4642
21400.0,-2655.3127
21500.0,-2653.4938
21600.0,-2654.9919
21700.0,-2656.3881
21800.0,-2654.9764
21900.0,-2655.7138
22000.0,-2654.9825
22100.0,-2655.6814
22200.0,-2654.2067
22300.0,-2655.1308
22400.0,-2655.7283
22500.0,-2655.0016
22600.0,-2653.2024
22700.0,-2653.9641
22800.0,-2654.1705
22900.0,-2655.3766
23000.0,-2654.9066
23100.0,-2654.7295
23200.0,-2655.8312
23300.0,-2654.1268
23400.0,-2654.1344
23500.0,-2654.2478
23600.0,-2655.0614
23700.0,-2655.2821
23800.0,-2654.2761
23900.0,-2653.6737
24000.0,-2652.8401
24100.0,-2654.0062
24200.0,-2654.1253
24300.0,-2654.8433
24400.0,-2654.5583
24500.0,-2654.3379
24600.0,-2655.103
24700.0,-2655.4085
24800.0,-2656.4164
24900.0,-2653.3399
25000.0,-2652.1926
25100.0,-2653.7186
25200.0,-2652.8981
25300.0,-2654.6657
25400.0,-2656.1117
25500.0,-2654.4951
25600.0,-2654.8966
25700.0,-2653.6189
25800.0,-2655.0373
25900.0,-2655.7088
26000.0,-2655.1196
26100.0,-2654.3476
26200.0,-2655.4012
26300.0,-2655.5984
26400.0,-2655.0366
26500.0,-2653.3156
26600.0,-2655.2511
26700.0,-2653.0289
26800.0,-2654.4004
26900.0,-2655.8691
27000.0,-2654.2085
27100.0,-2654.4144
27200.0,-2654.5661
27300.0,-2654.6859
27400.0,-2655.8583
27500.0,-2655.3256
27600.0,-2653.6787
27700.0,-2653.9829
27800.0,-2654.6954
27900.0,-2655.3144
28000.0,-2654.9494
28100.0,-2654.6762
28200.0,-2654.2177
28300.0,-2654.7311
28400.0,-2653.9367
28500.0,-2654.2849
28600.0,-2654.1898
28700.0,-2653.6708
28800.0,-2652.9702
28900.0,-2654.1761
29000.0,-2655.8776
29100.0,-2655.1635
29200.0,-2654.3166
29300.0,-2656.5129
29400.0,-2656.4724
29500.0,-2654.8676
29600.0,-2654.8089
29700.0,-2654.2003
29800.0,-2654.2378
29900.0,-2656.0339
30000.0,-2655.2141
30100.0,-2655.4145
30200.0,-2654.8142
30300.0,-2653.69
30400.0,-2655.4578
30500.0,-2653.6024
30600.0,-2654.1965
30700.0,-2653.686
30800.0,-2653.8136
30900.0,-2653.7613
31000.0,-2655.0917
31100.0,-2653.5102
31200.0,-2654.656
31300.0,-2654.7731
31400.0,-2655.1058
31500.0,-2653.3136
31600.0,-2654.006
31700.0,-2654.6443
31800.0,-2655.0048
31900.0,-2654.8596
32000.0,-2654.421
32100.0,-2654.5969
32200.0,-2654.5828
32300.0,-2654.3085
32400.0,-2654.8943
32500.0,-2655.6705
32600.0,-2653.1681
32700.0,-2652.0526
32800.0,-2652.4076
32900.0,-2653.5144
33000.0,-2654.2257
33100.0,-2655.6983
33200.0,-2655.2893
33300.0,-2655.4058
33400.0,-2655.7135
33500.0,-2655.7684
33600.0,-2654.1684
33700.0,-2653.9925
33800.0,-2653.8342
33900.0,-2654.2383
34000.0,-2655.4813
34100.0,-2654.8157
34200.0,-2653.5433
34300.0,-2654.4075
34400.0,-2654.7435
34500.0,-2654.7425
34600.0,-2656.2643
34700.0,-2655.8777
34800.0,-2655.1409
34900.0,-2653.6692
35000.0,-2655.329
35100.0,-2654.841
35200.0,-2654.7775
35300.0,-2654.8261
35400.0,-2654.9807
35500.0,-2654.6746
35600.0,-2656.1504
35700.0,-2655.3843
35800.0,-2654.5997
35900.0,-2653.9488
36000.0,-2655.0319
36100.0,-2654.9345
36200.0,-2654.9994
36300.0,-2655.141
36400.0,-2655.197
36500.0,-2653.2866
36600.0,-2654.0599
36700.0,-2653.639
36800.0,-2655.5158
36900.0,-2654.9157
37000.0,-2655.2089
37100.0,-2655.9465
37200.0,-2655.7324
37300.0,-2654.6472
37400.0,-2654.466
37500.0,-2654.6626
37600.0,-2654.8872
37700.0,-2654.7167
37800.0,-2654.5889
37900.0,-2655.2537
38000.0,-2655.1513
38100.0,-2654.5951
38200.0,-2654.2354
38300.0,-2654.798
38400.0,-2654.9644
38500.0,-2651.8259
38600.0,-2653.6084
38700.0,-2653.4067
38800.0,-2655.3015
38900.0,-2654.1562
39000.0,-2654.2999
39100.0,-2655.4574
39200.0,-2654.705
39300.0,-2655.4248
39400.0,-2655.2899
39500.0,-2654.5528
39600.0,-2653.5564
39700.0,-2654.3306
39800.0,-2655.6747
39900.0,-2656.5973
40000.0,-2654.0575
40100.0,-2655.4247
40200.0,-2652.9297
40300.0,-2655.3046
40400.0,-2654.0526
40500.0,-2655.7568
40600.0,-2653.2239
40700.0,-2656.0778
40800.0,-2655.6748
40900.0,-2655.2907
41000.0,-2654.2386
41100.0,-2651.8872
41200.0,-2653.7525
41300.0,-2654.4127
41400.0,-2654.2284
41500.0,-2653.9664
41600.0,-2656.172
41700.0,-2655.0266
41800.0,-2655.3518
41900.0,-2654.718
42000.0,-2655.7711
42100.0,-2653.5474
42200.0,-2653.7319
42300.0,-2653.3702
42400.0,-2653.2755
42500.0,-2653.2274
42600.0,-2656.3082
42700.0,-2654.7126
42800.0,-2654.6802
42900.0,-2656.1427
43000.0,-2656.629
43100.0,-2655.0466
43200.0,-2655.2395
43300.0,-2652.419
43400.0,-2654.6717
43500.0,-2655.3876
43600.0,-2654.9067
43700.0,-2653.6567
43800.0,-2653.1583
43900.0,-2654.7506
44000.0,-2655.0707
44100.0,-2654.9684
44200.0,-2654.9026
44300.0,-2654.7224
44400.0,-2655.2556
44500.0,-2656.1141
44600.0,-2654.2361
44700.0,-2654.7467
44800.0,-2654.9428
44900.0,-2654.0366
45000.0,-2654.3077
45100.0,-2655.2778
45200.0,-2655.0933
45300.0,-2656.3065
45400.0,-2654.7726
45500.0,-2653.9339
45600.0,-2654.0183
45700.0,-2653.6357
45800.0,-2654.5219
45900.0,-2653.9466
46000.0,-2654.2475
46100.0,-2654.7179
46200.0,-2653.6407
46300.0,-2655.6211
46400.0,-2654.5009
46500.0,-2655.651
46600.0,-2654.2367
46700.0,-2653.8537
46800.0,-2654.1344
46900.0,-2655.0634
47000.0,-2656.2132
47100.0,-2654.6032
47200.0,-2654.2435
47300.0,-2654.1771
47400.0,-2654.7002
47500.0,-2654.3349
47600.0,-2654.1786
47700.0,-2652.1119
47800.0,-2654.5762
47900.0,-2654.0419
48000.0,-2654.8936
48100.0,-2654.016
48200.0,-2654.5069
48300.0,-2654.1982
48400.0,-2654.8973
48500.0,-2654.6147
48600.0,-2654.1341
48700.0,-2652.9408
48800.0,-2655.9296
48900.0,-2655.3495
49000.0,-2654.1197
49100.0,-2655.5581
49200.0,-2655.8347
49300.0,-2653.157
49400.0,-2654.7374
49500.0,-2654.084
49600.0,-2655.5476
49700.0,-2654.1942
49800.0,-2653.4894
49900.0,-2653.8008
50000.0,-2654.5639
50100.0,-2653.582
50200.0,-2655.5877
50300.0,-2655.357
50400.0,-2652.8741
50500.0,-2654.3438
50600.0,-2652.8537
50700.0,-2655.0547
50800.0,-2654.2974
50900.0,-2654.4248
51000.0,-2654.8009
51100.0,-2654.9803
51200.0,-2656.4313
51300.0,-2654.6526
51400.0,-2654.5739
51500.0,-2654.5771
51600.0,-2653.7408
51700.0,-2655.0671
51800.0,-2655.3442
51900.0,-2654.4864
52000.0,-2653.9158
52100.0,-2655.4701
52200.0,-2655.1585
52300.0,-2654.5506
52400.0,-2653.9036
52500.0,-2654.5367
52600.0,-2657.1086
52700.0,-2655.0804
52800.0,-2655.5553
52900.0,-2655.0094
53000.0,-2653.7693
53100.0,-2654.9868
53200.0,-2654.2322
53300.0,-2655.0442
53400.0,-2654.5608
53500.0,-2654.0243
53600.0,-2654.1499
53700.0,-2656.6723
53800.0,-2656.062
53900.0,-2654.0519
54000.0,-2653.2887
54100.0,-2653.7117
54200.0,-2655.2285
54300.0,-2655.0907
54400.0,-2655.3507
54500.0,-2654.5783
54600.0,-2654.8337
54700.0,-2655.0047
54800.0,-2653.6366
54900.0,-2654.2959
55000.0,-2654.734
55100.0,-2654.685
55200.0,-2655.3449
55300.0,-2655.2835
55400.0,-2653.7674
55500.0,-2652.3475
55600.0,-2653.9842
55700.0,-2653.7671
55800.0,-2654.8142
55900.0,-2653.8257
56000.0,-2654.2225
56100.0,-2654.6974
56200.0,-2655.0801
56300.0,-2655.6196
56400.0,-2653.2064
56500.0,-2652.2397
56600.0,-2653.0229
56700.0,-2654.3518
56800.0,-2654.004
56900.0,-2654.9553
57000.0,-2655.4118
57100.0,-2656.0088
57200.0,-2655.9603
57300.0,-2655.0746
57400.0,-2654.5607
57500.0,-2653.3786
57600.0,-2653.3287
57700.0,-2654.5227
57800.0,-2654.738
57900.0,-2654.4108
58000.0,-2654.3197
58100.0,-2655.546
58200.0,-2655.6125
58300.0,-2656.3602
58400.0,-2654.4383
58500.0,-2653.6377
58600.0,-2653.7694
58700.0,-2654.9719
58800.0,-2654.7583
58900.0,-2654.3484
59000.0,-2654.751
59100.0,-2655.3366
59200.0,-2655.0562
59300.0,-2654.442
59400.0,-2654.2837
59500.0,-2654.4916
59600.0,-2655.2848
59700.0,-2654.6034
59800.0,-2654.2158
59900.0,-2654.8526
60000.0,-2655.1725
60100.0,-2655.6564
60200.0,-2656.6886
60300.0,-2655.0407
60400.0,-2654.3481
60500.0,-2652.6623
60600.0,-2654.7802
60700.0,-2654.8302
60800.0,-2654.9941
60900.0,-2655.6302
61000.0,-2655.0964
61100.0,-2655.1722
61200.0,-2655.7991
61300.0,-2655.2968
61400.0,-2655.1132
61500.0,-2654.5538
61600.0,-2655.8702
61700.0,-2655.1408
61800.0,-2654.1968
61900.0,-2652.6513
62000.0,-2653.6006
62100.0,-2655.1078
62200.0,-2654.1673
62300.0,-2655.2081
62400.0,-2654.1168
62500.0,-2652.9308
62600.0,-2653.7862
62700.0,-2655.6902
62800.0,-2655.2809
62900.0,-2653.7395
63000.0,-2653.7689
63100.0,-2654.5537
63200.0,-2654.4449
63300.0,-2654.5555
63400.0,-2653.6598
63500.0,-2654.8953
63600.0,-2655.8121
63700.0,-2655.0137
63800.0,-2654.8057
63900.0,-2654.6356
64000.0,-2653.443
64100.0,-2654.8125
64200.0,-2655.135
64300.0,-2653.4537
64400.0,-2653.6722
64500.0,-2654.9834
64600.0,-2654.314
64700.0,-2656.6551
64800.0,-2655.2857
64900.0,-2655.4354
65000.0,-2653.7882
65100.0,-2655.2557
65200.0,-2655.9397
65300.0,-2655.2996
65400.0,-2654.337
65500.0,-2653.5915
65600.0,-2655.5927
65700.0,-2655.8461
65800.0,-2654.5406
65900.0,-2654.2749
66000.0,-2655.6762
66100.0,-2655.0145
66200.0,-2654.33
66300.0,-2653.6605
66400.0,-2655.0406
66500.0,-2654.9745
66600.0,-2654.9496
66700.0,-2653.7677
66800.0,-2654.6512
66900.0,-2654.9909
67000.0,-2654.5516
67100.0,-2654.3894
67200.0,-2654.5631
67300.0,-2655.0593
67400.0,-2654.5983
67500.0,-2654.4078
67600.0,-2656.5649
67700.0,-2655.2741
67800.0,-2653.9577
67900.0,-2653.6533
68000.0,-2654.2962
68100.0,-2653.678
68200.0,-2655.0971
68300.0,-2655.4815
68400.0,-2654.9355
68500.0,-2653.752
68600.0,-2655.2372
68700.0,-2656.2489
68800.0,-2654.9148
68900.0,-2654.1812
69000.0,-2653.1113
69100.0,-2653.8312
69200.0,-2655.7457
69300.0,-2655.7579
69400.0,-2654.9915
69500.0,-2654.9972
69600.0,-2655.5814
69700.0,-2655.164
69800.0,-2654.1791
69900.0,-2653.9657
70000.0,-2652.7661
70100.0,-2653.4198
70200.0,-2653.1536
70300.0,-2653.7309
70400.0,-2654.3566
70500.0,-2655.562
70600.0,-2655.7657
70700.0,-2656.6116
70800.0,-2656.2118
70900.0,-2654.1686
71000.0,-2653.4317
71100.0,-2654.0856
71200.0,-2654.4447
71300.0,-2654.791
71400.0,-2654.7847
71500.0,-2654.1371
71600.0,-2652.5405
71700.0,-2654.4347
71800.0,-2653.8467
71900.0,-2654.0396
72000.0,-2655.9749
72100.0,-2654.2356
72200.0,-2654.5034
72300.0,-2655.0538
72400.0,-2653.6476
72500.0,-2654.6634
72600.0,-2654.596
72700.0,-2655.2838
72800.0,-2654.2972
72900.0,-2655.6487
73000.0,-2655.5419
73100.0,-2654.4054
73200.0,-2652.9238
73300.0,-2653.4314
73400.0,-2654.2754
73500.0,-2654.982
73600.0,-2653.644
73700.0,-2653.7141
73800.0,-2654.5896
73900.0,-2654.6292
74000.0,-2655.1634
74100.0,-2655.5921
74200.0,-2655.0739
74300.0,-2655.0604
74400.0,-2653.371
74500.0,-2654.7893
74600.0,-2654.8256
74700.0,-2654.475
74800.0,-2653.7922
74900.0,-2655.3387
75000.0,-2654.5569
75100.0,-2656.1677
75200.0,-2654.3126
75300.0,-2653.0539
75400.0,-2654.3729
75500.0,-2654.8023
75600.0,-2653.9702
75700.0,-2654.7796
75800.0,-2655.01
75900.0,-2655.081
76000.0,-2655.2372
76100.0,-2656.1779
76200.0,-2655.9045
76300.0,-2653.6324
76400.0,-2654.0496
76500.0,-2654.9794
76600.0,-2655.6251
76700.0,-2655.6599
76800.0,-2654.7899
76900.0,-2654.7793
77000.0,-2653.9683
77100.0,-2655.3124
77200.0,-2654.8935
77300.0,-2655.0543
77400.0,-2655.7767
77500.0,-2654.8485
77600.0,-2655.5677
77700.0,-2655.6938
77800.0,-2654.5284
77900.0,-2653.2221
78000.0,-2654.4035
78100.0,-2654.8183
78200.0,-2654.4375
78300.0,-2654.5326
78400.0,-2654.9756
78500.0,-2654.8473
78600.0,-2654.875
78700.0,-2655.6144
78800.0,-2653.2022
78900.0,-2652.929
79000.0,-2653.4292
79100.0,-2653.1517
79200.0,-2655.6259
79300.0,-2656.514
79400.0,-2654.3391
79500.0,-2654.5343
79600.0,-2654.1404
79700.0,-2654.4975
79800.0,-2652.929
79900.0,-2655.5054
80000.0,-2654.3173
80100.0,-2654.1123
80200.0,-2656.6082
80300.0,-2656.7666
80400.0,-2653.4846
80500.0,-2653.3037
80600.0,-2654.1332
80700.0,-2653.1252
80800.0,-2654.2482
80900.0,-2654.9838
81000.0,-2654.1348
81100.0,-2656.796
81200.0,-2655.6539
81300.0,-2654.6371
81400.0,-2653.197
81500.0,-2654.7743
81600.0,-2654.1296
81700.0,-2654.3526
81800.0,-2653.8558
81900.0,-2654.5667
82000.0,-2655.8636
82100.0,-2655.6498
82200.0,-2654.6695
82300.0,-2654.2974
82400.0,-2653.1326
82500.0,-2654.4459
82600.0,-2654.3757
82700.0,-2655.266
82800.0,-2653.374
82900.0,-2654.0306
83000.0,-2655.5212
83100.0,-2656.1735
83200.0,-2653.6108
83300.0,-2654.5066
83400.0,-2654.5243
83500.0,-2653.4431
83600.0,-2656.1025
83700.0,-2655.283
83800.0,-2654.1229
83900.0,-2655.2177
84000.0,-2655.1421
84100.0,-2655.1334
84200.0,-2655.0922
84300.0,-2654.085
84400.0,-2654.3521
84500.0,-2654.3918
84600.0,-2654.112
84700.0,-2653.9272
84800.0,-2653.8062
84900.0,-2654.5835
85000.0,-2654.6116
85100.0,-2655.0083
85200.0,-2654.4491
85300.0,-2655.9605
85400.0,-2654.1528
85500.0,-2654.1061
85600.0,-2653.9615
85700.0,-2655.7773
85800.0,-2655.0762
85900.0,-2655.6811
86000.0,-2655.2818
86100.0,-2652.3003
86200.0,-2654.6472
86300.0,-2654.7801
86400.0,-2654.2667
86500.0,-2654.1214
86600.0,-2655.2945
86700.0,-2655.8335
86800.0,-2654.96
86900.0,-2654.2938
87000.0,-2653.4461
87100.0,-2654.2404
87200.0,-2654.3515
87300.0,-2655.0951
87400.0,-2654.3618
87500.0,-2653.9702
87600.0,-2654.6158
87700.0,-2655.3295
87800.0,-2656.3507
87900.0,-2654.5694
88000.0,-2655.0171
88100.0,-2653.0863
88200.0,-2652.9922
88300.0,-2655.0231
88400.0,-2655.0409
88500.0,-2654.6616
88600.0,-2654.4725
88700.0,-2654.6051
88800.0,-2655.6675
88900.0,-2655.6259
89000.0,-2654.6299
89100.0,-2654.4344
89200.0,-2653.6122
89300.0,-2654.0635
89400.0,-2653.8559
89500.0,-2654.1436
89600.0,-2654.1636
89700.0,-2654.6176
89800.0,-2656.5056
89900.0,-2656.0446
90000.0,-2655.9224
90100.0,-2655.243
90200.0,-2652.9583
90300.0,-2654.7126
90400.0,-2654.0244
90500.0,-2655.3257
90600.0,-2655.2674
90700.0,-2653.741
90800.0,-2654.3925
90900.0,-2655.5833
91000.0,-2655.0037
91100.0,-2656.2341
91200.0,-2653.0343
91300.0,-2654.2013
91400.0,-2653.6541
91500.0,-2655.2936
91600.0,-2654.1774
91700.0,-2654.9449
91800.0,-2653.3012
91900.0,-2655.2641
92000.0,-2655.3171
92100.0,-2654.3823
92200.0,-2654.0178
92300.0,-2652.6605
92400.0,-2652.2458
92500.0,-2654.7245
92600.0,-2654.1884
92700.0,-2653.7725
92800.0,-2654.04
92900.0,-2655.5647
93000.0,-2653.6576
93100.0,-2655.678
93200.0,-2655.0688
93300.0,-2653.6732
93400.0,-2653.1688
93500.0,-2653.2768
93600.0,-2654.0053
93700.0,-2654.0913
93800.0,-2654.1684
93900.0,-2655.759
94000.0,-2654.8111
94100.0,-2654.261
94200.0,-2654.3298
94300.0,-2655.995
94400.0,-2654.7953
94500.0,-2652.9523
94600.0,-2654.284
94700.0,-2654.3043
94800.0,-2653.6017
94900.0,-2653.4263
95000.0,-2654.4904
95100.0,-2655.5791
95200.0,-2656.2518
95300.0,-2655.8848
95400.0,-2654.9342
95500.0,-2653.6728
95600.0,-2651.9411
95700.0,-2653.3731
95800.0,-2654.7819
95900.0,-2653.8349
96000.0,-2655.409
96100.0,-2654.8121
96200.0,-2656.1774
96300.0,-2656.58
96400.0,-2654.2195
96500.0,-2653.9214
96600.0,-2655.413
96700.0,-2654.5688
96800.0,-2654.2061
96900.0,-2654.2452
97000.0,-2654.3729
97100.0,-2656.1971
97200.0,-2655.8081
97300.0,-2654.8439
97400.0,-2653.9416
97500.0,-2654.0261
97600.0,-2654.3112
97700.0,-2652.9843
97800.0,-2654.8599
97900.0,-2655.9887
98000.0,-2656.5406
98100.0,-2655.8315
98200.0,-2655.541
98300.0,-2654.6371
98400.0,-2653.6072
98500.0,-2653.4825
98600.0,-2654.0286
98700.0,-2655.5881
98800.0,-2654.3021
98900.0,-2654.69
99000.0,-2654.697
99100.0,-2653.8811
99200.0,-2654.3126
99300.0,-2655.6328
99400.0,-2654.3805
99500.0,-2654.9085
99600.0,-2654.0396
99700.0,-2654.3501
99800.0,-2655.4554
99900.0,-2653.7536
100000.0,-2654.9742
