Step,TotEng
17600.0,-332.97441
17700.0,-333.01999
17800.0,-332.60898
17900.0,-332.47185
18000.0,-332.71352
18100.0,-332.40605
18200.0,-332.48858
18300.0,-332.85397
18400.0,-332.60068
18500.0,-332.68349
18600.0,-332.97088
18700.0,-332.81158
18800.0,-332.88329
18900.0,-332.69474
19000.0,-332.25888
19100.0,-332.37939
19200.0,-332.67676
19300.0,-332.80517
19400.0,-332.26252
19500.0,-332.71213
19600.0,-332.68965
19700.0,-332.60038
19800.0,-332.38737
19900.0,-332.13533
20000.0,-332.16978
20100.0,-332.75838
20200.0,-332.74701
20300.0,-332.38073
20400.0,-332.49712
20500.0,-332.32976
20600.0,-332.79271
20700.0,-332.6091
20800.0,-332.56101
20900.0,-332.66734
21000.0,-331.98581
21100.0,-332.08493
21200.0,-332.58012
21300.0,-332.57232
21400.0,-332.36788
21500.0,-332.2966
21600.0,-332.55868
21700.0,-332.20611
21800.0,-332.60645
21900.0,-332.62714
22000.0,-333.03239
22100.0,-332.65896
22200.0,-332.19967
22300.0,-332.42597
22400.0,-332.58971
22500.0,-332.58486
22600.0,-332.59644
22700.0,-332.4433
22800.0,-332.61236
22900.0,-332.09559
23000.0,-332.65152
23100.0,-332.91953
23200.0,-332.91874
23300.0,-332.62519
23400.0,-332.83582
23500.0,-332.15093
23600.0,-332.71107
23700.0,-332.59502
23800.0,-332.75845
23900.0,-333.17305
24000.0,-332.52834
24100.0,-332.02224
24200.0,-332.09238
24300.0,-332.68303
24400.0,-332.78644
24500.0,-332.77276
24600.0,-332.70026
24700.0,-332.16993
24800.0,-332.52281
24900.0,-332.76113
25000.0,-332.63416
25100.0,-332.46053
25200.0,-332.72667
25300.0,-332.52494
25400.0,-333.02188
25500.0,-332.53187
25600.0,-332.77643
25700.0,-332.60253
25800.0,-332.88477
25900.0,-332.67148
26000.0,-332.43404
26100.0,-332.15647
26200.0,-332.3456
26300.0,-332.64518
26400.0,-332.68958
26500.0,-332.54415
26600.0,-332.69492
26700.0,-332.46096
26800.0,-332.19324
26900.0,-332.78381
27000.0,-332.61614
27100.0,-332.70165
27200.0,-332.50561
27300.0,-332.70376
27400.0,-332.68494
27500.0,-333.03566
27600.0,-333.22726
27700.0,-332.80183
27800.0,-332.48068
27900.0,-332.32993
28000.0,-332.58101
28100.0,-332.53036
28200.0,-332.6662
28300.0,-332.85193
28400.0,-332.57162
28500.0,-332.67601
28600.0,-332.53547
28700.0,-332.59175
28800.0,-333.02017
28900.0,-332.72764
29000.0,-332.97341
29100.0,-332.89236
29200.0,-332.31229
29300.0,-332.48001
29400.0,-332.76194
29500.0,-332.29663
29600.0,-332.39826
29700.0,-332.72982
29800.0,-332.22863
29900.0,-332.1461
30000.0,-332.60776
30100.0,-332.47106
30200.0,-332.68189
30300.0,-332.63936
30400.0,-332.6706
30500.0,-332.34033
30600.0,-332.52779
30700.0,-332.9251
30800.0,-332.7754
30900.0,-332.60209
31000.0,-332.51084
31100.0,-332.49624
31200.0,-332.60507
31300.0,-332.58566
31400.0,-333.0067
31500.0,-332.82587
31600.0,-332.85328
31700.0,-332.13648
31800.0,-332.38171
31900.0,-332.39894
32000.0,-332.64008
32100.0,-332.36197
32200.0,-332.52294
32300.0,-332.64811
32400.0,-332.64969
32500.0,-332.66846
32600.0,-332.44081
32700.0,-332.35537
32800.0,-332.50098
32900.0,-332.52967
33000.0,-332.6115
33100.0,-332.70864
33200.0,-332.63628
33300.0,-332.71827
33400.0,-332.64292
33500.0,-332.84395
33600.0,-332.83758
33700.0,-332.83306
33800.0,-332.72546
33900.0,-332.33057
34000.0,-333.11679
34100.0,-332.83885
34200.0,-332.70519
34300.0,-332.30293
34400.0,-332.35129
34500.0,-332.2888
34600.0,-332.95737
34700.0,-332.71825
34800.0,-332.64611
34900.0,-332.66025
35000.0,-332.24133
35100.0,-332.94825
35200.0,-333.09448
35300.0,-332.94494
35400.0,-331.95276
35500.0,-332.58092
35600.0,-332.57544
35700.0,-332.97848
35800.0,-332.53851
35900.0,-332.87663
36000.0,-332.44929
36100.0,-332.20995
36200.0,-333.06415
36300.0,-332.76275
36400.0,-332.20333
36500.0,-332.64992
36600.0,-332.48947
36700.0,-332.53523
36800.0,-332.96895
36900.0,-332.57233
37000.0,-332.35221
37100.0,-332.37956
37200.0,-332.66072
37300.0,-332.72712
37400.0,-332.62956
37500.0,-332.63254
37600.0,-332.50124
37700.0,-332.63075
37800.0,-332.80696
37900.0,-333.20868
38000.0,-332.69179
38100.0,-332.46862
38200.0,-332.43696
38300.0,-332.13092
38400.0,-332.41486
38500.0,-333.01867
38600.0,-332.98225
38700.0,-332.80848
38800.0,-332.54771
38900.0,-332.42577
39000.0,-332.71731
39100.0,-333.02432
39200.0,-332.62428
39300.0,-332.28941
39400.0,-332.55209
39500.0,-332.51045
39600.0,-332.5602
39700.0,-332.44966
39800.0,-332.77554
39900.0,-332.71991
40000.0,-333.32702
40100.0,-332.83131
40200.0,-332.35781
40300.0,-332.55356
40400.0,-332.64132
40500.0,-332.70721
40600.0,-332.79507
40700.0,-332.63954
40800.0,-332.78846
40900.0,-332.32146
41000.0,-332.84881
41100.0,-332.83707
41200.0,-332.48265
41300.0,-332.62208
41400.0,-332.91517
41500.0,-332.99286
41600.0,-332.83413
41700.0,-332.8403
41800.0,-332.95199
41900.0,-332.56601
42000.0,-332.52678
42100.0,-332.84877
42200.0,-332.94926
42300.0,-333.13252
42400.0,-333.08933
42500.0,-332.77655
42600.0,-332.61684
42700.0,-332.59929
42800.0,-332.68295
42900.0,-332.78444
43000.0,-332.8407
43100.0,-332.92293
43200.0,-332.87945
43300.0,-332.50223
43400.0,-332.55845
43500.0,-332.30447
43600.0,-332.50767
43700.0,-332.62899
43800.0,-332.7026
43900.0,-332.62283
44000.0,-332.31934
44100.0,-332.73108
44200.0,-332.63089
44300.0,-332.90755
44400.0,-333.10167
44500.0,-332.86694
44600.0,-332.51428
44700.0,-332.42116
44800.0,-332.58646
44900.0,-333.11036
45000.0,-332.89462
45100.0,-333.30099
45200.0,-332.82755
45300.0,-333.19256
45400.0,-332.5206
45500.0,-332.35507
45600.0,-332.70873
45700.0,-332.87791
45800.0,-333.06647
45900.0,-332.59093
46000.0,-332.35986
46100.0,-332.30922
46200.0,-332.67343
46300.0,-332.64553
46400.0,-332.70159
46500.0,-332.54095
46600.0,-332.84032
46700.0,-332.7154
46800.0,-332.32609
46900.0,-332.41079
47000.0,-332.9482
47100.0,-332.65283
47200.0,-332.57902
47300.0,-332.30756
47400.0,-332.4175
47500.0,-332.51131
47600.0,-332.56222
47700.0,-332.6095
47800.0,-332.3561
47900.0,-332.71444
48000.0,-332.80612
48100.0,-332.31425
48200.0,-332.37286
48300.0,-332.6791
48400.0,-332.54497
48500.0,-332.82125
48600.0,-332.45352
48700.0,-332.73753
48800.0,-332.89679
48900.0,-332.57261
49000.0,-332.41054
49100.0,-332.58125
49200.0,-332.61763
49300.0,-332.58532
49400.0,-332.80929
49500.0,-332.40953
49600.0,-332.59614
49700.0,-332.41321
49800.0,-332.75066
49900.0,-332.83183
50000.0,-332.73135
50100.0,-332.56714
50200.0,-332.54461
50300.0,-332.65361
50400.0,-332.56822
50500.0,-332.52278
50600.0,-332.80047
50700.0,-332.90937
50800.0,-332.91593
50900.0,-332.48126
51000.0,-332.21325
51100.0,-332.28169
51200.0,-332.7296
51300.0,-332.72495
51400.0,-332.41993
51500.0,-332.50934
51600.0,-332.54056
51700.0,-332.56892
51800.0,-333.01719
51900.0,-332.86481
52000.0,-332.55894
52100.0,-332.54789
52200.0,-332.40076
52300.0,-332.6352
52400.0,-332.94038
52500.0,-332.7908
52600.0,-332.5748
52700.0,-332.98639
52800.0,-333.14503
52900.0,-332.51573
53000.0,-332.31621
53100.0,-332.68323
53200.0,-332.22161
53300.0,-332.55986
53400.0,-332.6417
53500.0,-332.78439
53600.0,-332.54631
53700.0,-332.84762
53800.0,-332.45072
53900.0,-332.66187
54000.0,-332.69991
54100.0,-332.71194
54200.0,-332.62036
54300.0,-332.05505
54400.0,-332.39786
54500.0,-332.65681
54600.0,-332.61267
54700.0,-332.3121
54800.0,-332.67845
54900.0,-332.79386
55000.0,-332.8341
55100.0,-332.85556
55200.0,-332.60688
55300.0,-332.2582
55400.0,-332.7681
55500.0,-333.04858
55600.0,-332.98641
55700.0,-332.51576
55800.0,-332.20122
55900.0,-332.30109
56000.0,-332.16311
56100.0,-332.55534
56200.0,-332.88548
56300.0,-332.87092
56400.0,-332.99852
56500.0,-332.56661
56600.0,-332.75341
56700.0,-332.53858
56800.0,-332.6863
56900.0,-332.92766
57000.0,-332.53445
57100.0,-332.61617
57200.0,-332.0688
57300.0,-332.4452
57400.0,-332.45104
57500.0,-332.49011
57600.0,-332.68113
57700.0,-332.63465
57800.0,-332.6841
57900.0,-332.30891
58000.0,-332.43739
58100.0,-332.58198
58200.0,-332.62011
58300.0,-332.79842
58400.0,-332.64033
58500.0,-332.82102
58600.0,-332.51032
58700.0,-332.64736
58800.0,-332.44857
58900.0,-332.81788
59000.0,-332.93131
59100.0,-332.61504
59200.0,-332.53609
59300.0,-332.23436
59400.0,-332.64599
59500.0,-333.034
59600.0,-332.69719
59700.0,-332.48493
59800.0,-332.43052
59900.0,-332.65027
60000.0,-332.75216
60100.0,-333.00064
60200.0,-332.96134
60300.0,-332.68208
60400.0,-332.22178
60500.0,-332.97923
60600.0,-332.67143
60700.0,-332.53775
60800.0,-332.3573
60900.0,-332.56496
61000.0,-332.69273
61100.0,-332.64587
61200.0,-332.66507
61300.0,-332.76463
61400.0,-332.26346
61500.0,-332.13197
61600.0,-332.769
61700.0,-332.70042
61800.0,-332.51188
61900.0,-332.26668
62000.0,-332.22313
62100.0,-332.7372
62200.0,-332.6305
62300.0,-332.94129
62400.0,-332.91361
62500.0,-332.69424
62600.0,-332.14557
62700.0,-332.32142
62800.0,-332.49022
62900.0,-332.78333
63000.0,-332.538
63100.0,-332.65775
63200.0,-332.68977
63300.0,-332.19085
63400.0,-332.59929
63500.0,-332.43213
63600.0,-332.47115
63700.0,-332.58843
63800.0,-332.5736
63900.0,-332.25833
64000.0,-332.78511
64100.0,-332.55373
64200.0,-332.59348
64300.0,-332.82775
64400.0,-332.69185
64500.0,-332.43129
64600.0,-332.71203
64700.0,-332.96131
64800.0,-332.47007
64900.0,-332.81046
65000.0,-332.85357
65100.0,-332.88401
65200.0,-332.49712
65300.0,-332.37966
65400.0,-332.58562
65500.0,-332.35157
65600.0,-332.36269
65700.0,-332.60236
65800.0,-332.6346
65900.0,-332.5363
66000.0,-332.62803
66100.0,-332.69742
66200.0,-332.78136
66300.0,-332.41698
66400.0,-332.80188
66500.0,-332.5608
66600.0,-332.35836
66700.0,-332.43004
66800.0,-332.30806
66900.0,-332.74256
67000.0,-332.60283
67100.0,-332.44245
67200.0,-332.89253
67300.0,-332.64272
67400.0,-332.45177
67500.0,-332.45938
67600.0,-332.94127
67700.0,-332.62971
67800.0,-332.6008
67900.0,-332.92447
68000.0,-332.90516
68100.0,-332.79741
68200.0,-332.77009
68300.0,-332.68328
68400.0,-332.73559
68500.0,-332.67897
68600.0,-332.25551
68700.0,-332.32293
68800.0,-332.60921
68900.0,-332.81775
69000.0,-332.81051
69100.0,-332.21045
69200.0,-331.75745
69300.0,-332.48425
69400.0,-332.56916
69500.0,-332.90801
69600.0,-332.77309
69700.0,-332.73015
69800.0,-332.21863
69900.0,-332.40637
70000.0,-332.60112
70100.0,-332.71157
70200.0,-332.73918
70300.0,-332.89457
70400.0,-333.00858
70500.0,-332.51359
70600.0,-332.48055
70700.0,-332.76447
70800.0,-332.42121
70900.0,-333.03745
71000.0,-332.70672
71100.0,-332.54045
71200.0,-332.59987
71300.0,-333.05524
71400.0,-332.54292
71500.0,-332.69923
71600.0,-332.35956
71700.0,-332.54009
71800.0,-332.79707
71900.0,-333.23228
72000.0,-333.09656
72100.0,-332.60885
72200.0,-332.61559
72300.0,-332.65747
72400.0,-332.33086
72500.0,-332.50369
72600.0,-332.69512
72700.0,-332.53187
72800.0,-332.52844
72900.0,-332.78817
73000.0,-332.83583
73100.0,-332.93679
73200.0,-332.64091
73300.0,-332.95935
73400.0,-332.58445
73500.0,-332.80681
73600.0,-332.73715
73700.0,-332.60329
73800.0,-332.57696
73900.0,-332.69238
74000.0,-332.54346
74100.0,-332.84295
74200.0,-332.53648
74300.0,-332.74571
74400.0,-332.68469
74500.0,-332.41634
74600.0,-332.11544
74700.0,-331.78855
74800.0,-331.68042
74900.0,-332.43433
75000.0,-332.71498
75100.0,-332.64924
75200.0,-332.64205
75300.0,-332.525
75400.0,-332.42066
75500.0,-332.63551
75600.0,-332.58503
75700.0,-332.84666
75800.0,-332.6529
75900.0,-332.47209
76000.0,-332.81836
76100.0,-332.90872
76200.0,-332.99303
76300.0,-333.0714
76400.0,-332.58566
76500.0,-332.62162
76600.0,-332.63303
76700.0,-332.7337
76800.0,-333.22558
76900.0,-333.21663
77000.0,-333.2128
77100.0,-332.46412
77200.0,-332.18034
77300.0,-332.57308
77400.0,-332.36015
77500.0,-332.31976
77600.0,-332.73775
77700.0,-331.77706
77800.0,-332.23982
77900.0,-332.48496
78000.0,-332.46535
78100.0,-332.42602
78200.0,-332.79258
78300.0,-332.65824
78400.0,-332.26302
78500.0,-332.47971
78600.0,-332.50671
78700.0,-332.92675
78800.0,-332.52475
78900.0,-332.48117
79000.0,-332.39322
79100.0,-332.84491
79200.0,-332.41581
79300.0,-332.70363
79400.0,-332.82078
79500.0,-332.72525
79600.0,-332.16466
79700.0,-332.49567
79800.0,-332.28709
79900.0,-332.85834
80000.0,-332.58782
80100.0,-332.57715
80200.0,-332.22773
80300.0,-332.6101
80400.0,-332.55617
80500.0,-332.50551
80600.0,-332.80055
80700.0,-332.90294
80800.0,-332.45248
80900.0,-332.05119
81000.0,-332.2633
81100.0,-332.35135
81200.0,-332.69333
81300.0,-332.88265
81400.0,-332.55464
81500.0,-332.79031
81600.0,-332.60726
81700.0,-332.61688
81800.0,-332.99404
81900.0,-332.65468
82000.0,-332.1052
82100.0,-332.38743
82200.0,-332.69084
82300.0,-332.5709
82400.0,-332.60238
82500.0,-332.64245
82600.0,-333.03873
82700.0,-333.23178
82800.0,-332.74015
82900.0,-332.62771
83000.0,-332.3588
83100.0,-332.82773
83200.0,-332.83793
83300.0,-332.9287
83400.0,-333.0744
83500.0,-332.43629
83600.0,-332.55754
83700.0,-332.53094
83800.0,-332.77595
83900.0,-332.76859
84000.0,-332.87482
84100.0,-332.54935
84200.0,-332.57446
84300.0,-332.51071
84400.0,-332.5268
84500.0,-332.61282
84600.0,-332.63873
84700.0,-332.52879
84800.0,-331.95593
84900.0,-332.4191
85000.0,-332.40557
85100.0,-332.50113
85200.0,-332.7302
85300.0,-332.72038
85400.0,-332.67165
85500.0,-332.36849
85600.0,-332.49327
85700.0,-332.30873
85800.0,-332.62494
85900.0,-332.8901
86000.0,-332.65269
86100.0,-332.47787
86200.0,-332.64809
86300.0,-332.20683
86400.0,-332.62595
86500.0,-332.70919
86600.0,-332.86756
86700.0,-332.57686
86800.0,-332.08105
86900.0,-332.14496
87000.0,-332.01022
87100.0,-332.52541
87200.0,-332.60427
87300.0,-332.51416
87400.0,-333.02439
87500.0,-332.65393
87600.0,-332.64568
87700.0,-332.92263
87800.0,-332.53932
87900.0,-332.1564
88000.0,-332.54875
88100.0,-332.53474
88200.0,-332.46467
88300.0,-332.2589
88400.0,-332.71601
88500.0,-332.83355
88600.0,-332.90901
88700.0,-333.09269
88800.0,-332.8355
88900.0,-332.5627
89000.0,-332.61668
89100.0,-332.56381
89200.0,-332.82761
89300.0,-332.78926
89400.0,-332.66883
89500.0,-332.16247
89600.0,-332.27607
89700.0,-332.46499
89800.0,-332.32577
89900.0,-332.58944
90000.0,-332.74078
90100.0,-332.83635
90200.0,-333.20335
90300.0,-332.99194
90400.0,-332.27321
90500.0,-332.35305
90600.0,-332.83174
90700.0,-332.80916
90800.0,-332.94483
90900.0,-332.7326
91000.0,-332.6368
91100.0,-332.56516
91200.0,-332.35463
91300.0,-332.92775
91400.0,-332.84255
91500.0,-332.77824
91600.0,-333.07483
91700.0,-332.72095
91800.0,-332.81722
91900.0,-332.50247
92000.0,-332.44672
92100.0,-332.86668
92200.0,-332.77675
92300.0,-332.46506
92400.0,-332.79698
92500.0,-332.70965
92600.0,-332.50677
92700.0,-332.70471
92800.0,-332.43617
92900.0,-332.16041
93000.0,-332.90974
93100.0,-333.02311
93200.0,-332.51497
93300.0,-332.51123
93400.0,-332.30278
93500.0,-332.8832
93600.0,-332.90556
93700.0,-333.1253
93800.0,-332.55502
93900.0,-332.33767
94000.0,-331.88931
94100.0,-332.44423
94200.0,-332.59621
94300.0,-332.84989
94400.0,-332.65971
94500.0,-332.7096
94600.0,-332.49025
94700.0,-332.84728
94800.0,-332.40776
94900.0,-332.11504
95000.0,-332.64731
95100.0,-332.44085
95200.0,-332.60624
95300.0,-332.67201
95400.0,-332.57453
95500.0,-332.66093
95600.0,-332.57612
95700.0,-332.7257
95800.0,-332.71452
95900.0,-332.39704
96000.0,-332.11271
96100.0,-332.34687
96200.0,-332.67846
96300.0,-332.59504
96400.0,-332.53244
96500.0,-332.46974
96600.0,-332.81286
96700.0,-332.61869
96800.0,-332.66972
96900.0,-332.87515
97000.0,-332.93297
97100.0,-332.55405
97200.0,-332.21473
97300.0,-332.6716
97400.0,-332.73605
97500.0,-332.81849
97600.0,-332.66219
97700.0,-332.70756
97800.0,-332.81428
97900.0,-332.55307
98000.0,-332.54663
98100.0,-332.03998
98200.0,-332.70856
98300.0,-332.66321
98400.0,-332.87036
98500.0,-332.67231
98600.0,-332.20486
98700.0,-332.58751
98800.0,-332.62938
98900.0,-332.93614
99000.0,-332.76612
99100.0,-332.45627
99200.0,-332.05354
99300.0,-332.5393
99400.0,-332.78467
99500.0,-332.92129
99600.0,-332.67292
99700.0,-332.82906
99800.0,-332.69317
99900.0,-332.54834
100000.0,-332.63363
100100.0,-332.86965
100200.0,-332.70856
100300.0,-332.85805
100400.0,-332.46604
100500.0,-332.45866
100600.0,-332.73099
100700.0,-332.74542
100800.0,-332.88527
100900.0,-332.55696
101000.0,-332.53048
101100.0,-332.74008
101200.0,-332.57849
101300.0,-332.41534
101400.0,-332.62863
101500.0,-332.71264
101600.0,-333.08845
101700.0,-332.59369
101800.0,-332.61937
101900.0,-332.33103
102000.0,-332.46606
102100.0,-332.71847
102200.0,-332.71221
102300.0,-332.49373
102400.0,-332.46721
102500.0,-332.26309
102600.0,-332.77096
102700.0,-332.83421
102800.0,-333.08716
102900.0,-332.60897
103000.0,-332.83911
103100.0,-332.47435
103200.0,-332.88163
103300.0,-332.97346
103400.0,-332.55154
103500.0,-332.36137
103600.0,-332.44155
103700.0,-332.70377
103800.0,-332.80764
103900.0,-332.87695
104000.0,-332.84316
104100.0,-332.41022
104200.0,-332.25076
104300.0,-332.47825
104400.0,-332.83974
104500.0,-333.30126
104600.0,-332.99453
104700.0,-333.00405
104800.0,-332.59911
104900.0,-332.27646
105000.0,-332.66544
105100.0,-332.78132
105200.0,-333.00385
105300.0,-332.62636
105400.0,-332.36326
105500.0,-332.62064
105600.0,-332.7085
105700.0,-332.96066
105800.0,-332.61743
105900.0,-332.6356
106000.0,-332.9037
106100.0,-332.50423
106200.0,-332.76078
106300.0,-332.92201
106400.0,-332.88833
106500.0,-332.45727
106600.0,-332.51565
106700.0,-332.19201
106800.0,-332.54302
106900.0,-332.87458
107000.0,-332.95481
107100.0,-332.81168
107200.0,-332.72891
107300.0,-332.64932
107400.0,-332.34859
107500.0,-332.86806
107600.0,-332.77597
107700.0,-333.00927
107800.0,-332.43569
107900.0,-332.45473
108000.0,-332.71613
108100.0,-332.88086
108200.0,-332.82682
108300.0,-332.73464
108400.0,-332.6539
108500.0,-332.35226
108600.0,-332.39907
108700.0,-332.71303
108800.0,-332.35418
108900.0,-332.62909
109000.0,-332.95942
109100.0,-332.90376
109200.0,-332.74821
109300.0,-332.71051
109400.0,-332.60758
109500.0,-332.68843
109600.0,-332.24405
109700.0,-332.61543
109800.0,-332.85216
109900.0,-332.73606
110000.0,-332.64123
110100.0,-332.3067
110200.0,-332.93882
110300.0,-332.69583
110400.0,-332.37516
110500.0,-332.32433
110600.0,-332.14925
110700.0,-332.84026
110800.0,-332.58622
110900.0,-332.5192
111000.0,-332.4009
111100.0,-332.98506
111200.0,-332.81645
111300.0,-332.43577
111400.0,-332.30936
111500.0,-332.22551
111600.0,-332.72517
111700.0,-332.79196
111800.0,-332.72682
111900.0,-332.47146
112000.0,-332.65959
112100.0,-332.97862
112200.0,-332.65319
112300.0,-332.44136
112400.0,-332.6332
112500.0,-332.17221
112600.0,-332.44575
112700.0,-332.60298
112800.0,-332.92405
112900.0,-332.81548
113000.0,-332.14433
113100.0,-332.04916
113200.0,-332.58421
113300.0,-332.74625
113400.0,-332.72966
113500.0,-332.28899
113600.0,-332.39203
113700.0,-332.53843
113800.0,-333.04522
113900.0,-332.75876
114000.0,-332.8437
114100.0,-332.77661
114200.0,-332.41644
114300.0,-332.70726
114400.0,-332.49551
114500.0,-332.6851
114600.0,-332.38181
114700.0,-332.73941
114800.0,-332.33053
114900.0,-332.42449
115000.0,-332.716
115100.0,-332.70162
115200.0,-332.54659
115300.0,-333.19688
115400.0,-332.87151
115500.0,-332.44204
115600.0,-332.32495
115700.0,-332.57855
115800.0,-332.64679
115900.0,-332.81904
116000.0,-332.75951
116100.0,-332.8814
116200.0,-332.45551
116300.0,-332.67211
116400.0,-332.74354
116500.0,-332.91734
116600.0,-332.86154
116700.0,-332.59584
116800.0,-332.43969
116900.0,-332.74672
117000.0,-332.38503
117100.0,-332.60139
117200.0,-332.77319
117300.0,-332.49083
117400.0,-332.54849
117500.0,-332.6085
117600.0,-332.97664
117700.0,-333.00468
117800.0,-332.83365
117900.0,-332.56592
118000.0,-332.18895
118100.0,-332.58339
118200.0,-332.81261
118300.0,-333.14985
118400.0,-332.89124
118500.0,-332.37672
118600.0,-332.85103
118700.0,-332.69399
118800.0,-332.58964
118900.0,-332.33384
119000.0,-332.53672
119100.0,-332.64332
119200.0,-332.73592
119300.0,-332.90592
119400.0,-332.48039
119500.0,-332.672
119600.0,-332.76971
119700.0,-332.82236
119800.0,-332.71622
119900.0,-333.07325
120000.0,-332.54815
120100.0,-332.41103
120200.0,-332.36328
120300.0,-332.84383
120400.0,-333.1137
120500.0,-332.70061
120600.0,-332.69141
120700.0,-332.39934
120800.0,-332.61966
120900.0,-332.40841
121000.0,-332.91613
121100.0,-332.83791
121200.0,-332.67066
121300.0,-331.95854
121400.0,-332.55127
121500.0,-332.63215
121600.0,-332.7338
121700.0,-332.51172
121800.0,-332.67447
121900.0,-332.41499
122000.0,-332.86026
122100.0,-332.52686
122200.0,-332.48993
122300.0,-332.24103
122400.0,-332.34716
122500.0,-332.94081
122600.0,-332.72542
122700.0,-332.58947
122800.0,-332.1797
122900.0,-332.27627
123000.0,-332.48715
123100.0,-332.42882
123200.0,-332.77864
123300.0,-332.81165
123400.0,-332.7526
123500.0,-332.79439
123600.0,-332.54238
123700.0,-332.43273
123800.0,-332.65936
123900.0,-332.87769
124000.0,-332.59888
124100.0,-332.66444
124200.0,-332.16878
124300.0,-332.05999
124400.0,-332.484
124500.0,-332.43606
124600.0,-332.31665
124700.0,-332.70041
124800.0,-333.05101
124900.0,-332.97897
125000.0,-332.66456
125100.0,-332.50937
125200.0,-332.51285
125300.0,-332.79066
125400.0,-332.63081
125500.0,-332.57435
125600.0,-332.38236
125700.0,-332.47695
125800.0,-332.55378
125900.0,-332.76928
126000.0,-332.98878
126100.0,-332.89346
126200.0,-332.47422
126300.0,-332.77195
126400.0,-332.6519
126500.0,-332.62868
126600.0,-333.12196
126700.0,-332.84822
126800.0,-332.6472
126900.0,-332.85468
127000.0,-332.82816
127100.0,-332.92515
